DATE,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Delaware,D.C.,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Mass.,Michigan,Minn.,Mississippi,Missouri,Montana,Nebraska,Nevada,N. Hamp.,N. Jersey,N. Mexico,N. York,N. Carolina,N. Dakota,Ohio,Oklahoma,Oregon,Penn.,Rhode Is.,S. Carolina,S. Dakota,Tennesee,Texas,Utah,Vermont,Virginia,Wash.,W. Virgina,Wisconsin,Wyoming,TOTAL US,,,
40970.00,3,9,0,29,44,65,0,0,1,0,0,0,1,0,0,36,3,101,0,0,0,1,0,10,0,19,1,1,0,0,82,0,0,193,9,201,1,105,0,0,1,0,921,37,0,0,0,29,0,46,1949,1989,,
40977.00,3,6,0,29,44,63,0,0,1,0,0,0,1,0,0,33,4,101,0,0,0,1,0,9,0,17,1,1,0,0,81,0,0,196,10,195,1,101,0,0,1,0,924,36,0,0,0,28,0,45,1932,1973,,
40984.00,3,7,0,27,44,67,0,0,1,0,0,0,1,0,0,34,4,92,0,0,0,1,0,10,0,18,2,1,0,0,81,0,0,197,10,207,1,101,0,0,1,0,922,37,0,0,0,28,0,44,1941,1984,,
40991.00,3,6,0,27,45,67,0,0,1,0,0,0,1,0,0,32,4,98,0,0,0,1,0,9,0,18,2,1,0,0,83,0,0,196,11,197,1,98,0,0,1,0,911,38,0,0,0,28,0,43,1922,1968,,
40998.00,4,8,0,26,45,66,0,0,1,0,0,0,1,0,0,32,4,95,0,0,0,1,0,9,0,20,1,1,0,0,83,0,0,198,11,198,1,100,0,0,1,0,918,40,0,0,0,28,0,41,1933,1979,,
41004.00,4,10,0,26,45,64,0,0,1,0,0,0,1,0,0,33,4,95,0,0,0,1,0,10,0,19,1,1,0,0,85,0,0,197,12,202,1,102,0,0,1,0,919,38,0,0,0,22,0,41,1935,1979,,
41012.00,6,9,0,26,45,63,0,0,1,0,1,0,1,0,0,26,4,87,0,0,0,1,0,10,0,18,1,1,0,0,85,0,0,196,12,196,1,101,0,0,1,0,912,40,0,0,0,22,0,41,1907,1950,,
41019.00,5,7,0,26,45,68,0,0,1,0,1,0,1,0,0,26,3,90,0,0,0,1,0,10,0,17,1,1,0,0,85,0,0,195,12,201,1,101,0,0,1,0,925,40,0,1,0,22,0,40,1927,1972,,
41026.00,6,5,0,23,43,67,0,0,1,0,1,0,1,0,0,25,3,85,0,0,0,1,0,8,0,18,1,1,0,0,83,0,0,196,12,198,1,97,0,0,1,0,921,40,0,1,0,22,0,39,1900,1945,,
41033.00,6,3,0,23,45,65,0,0,1,0,1,0,1,1,0,25,3,90,0,0,0,1,0,10,0,18,1,1,0,0,87,0,0,197,16,198,1,96,0,0,1,0,929,40,0,1,0,21,0,39,1921,1965,,
41040.00,5,5,0,23,47,64,0,0,1,0,1,0,1,1,0,29,3,85,0,0,0,1,0,10,0,19,1,1,0,0,86,0,0,197,16,201,1,95,0,0,1,0,932,40,0,1,0,22,0,40,1929,1974,,
41047.00,6,5,0,22,49,65,0,0,1,0,1,0,1,2,0,29,4,84,0,0,0,1,0,10,0,20,1,1,0,0,89,0,0,198,17,201,1,91,0,0,1,0,932,42,0,1,0,24,0,40,1939,1986,,
41054.00,6,7,0,22,50,70,0,0,1,0,1,0,1,2,0,28,4,82,0,0,0,1,0,11,0,22,1,2,0,0,87,0,0,202,18,199,1,87,0,0,0,0,925,41,0,1,0,24,0,39,1935,1983,,
41061.00,5,6,0,22,51,70,0,0,1,0,1,0,0,3,0,27,4,80,0,0,0,1,0,11,0,22,1,2,0,0,88,0,0,203,21,192,1,85,0,0,0,0,931,41,0,1,0,23,0,39,1932,1980,,
41068.00,6,6,0,21,53,74,0,0,1,0,1,0,0,3,0,25,4,82,0,0,0,1,0,9,0,22,1,2,0,0,88,0,0,203,19,194,0,85,0,0,0,0,933,39,0,1,0,23,0,39,1935,1984,,
41075.00,7,6,0,20,52,69,0,0,1,0,1,0,0,2,0,28,4,81,0,0,0,1,0,9,0,20,1,2,0,0,90,0,0,200,21,189,0,84,0,0,1,0,925,39,0,1,0,25,0,41,1920,1971,,
41082.00,8,7,0,18,53,66,0,0,1,0,1,0,0,2,0,28,4,75,0,0,0,1,0,9,0,20,1,2,0,0,85,0,0,200,21,190,0,80,0,0,1,0,938,39,0,1,0,26,0,41,1918,1966,,
41089.00,9,7,0,18,53,68,0,0,1,0,1,0,0,2,0,30,4,75,0,0,0,2,0,9,0,20,1,2,0,0,85,0,0,192,19,200,0,75,0,0,1,0,929,39,0,1,0,26,0,42,1911,1959,,
41096.00,9,6,0,17,53,69,0,0,2,0,1,0,0,2,0,29,4,73,0,0,0,2,0,9,0,19,1,2,0,0,84,2,0,196,18,201,0,78,0,0,1,0,927,40,0,1,0,27,0,42,1915,1965,,
41103.00,8,5,0,17,52,66,0,0,2,0,1,0,0,2,0,29,4,67,0,0,0,2,0,11,0,19,1,2,0,0,91,1,0,199,19,202,0,78,0,0,1,0,910,40,0,1,0,27,0,45,1902,1953,,
41110.00,6,5,0,17,52,65,0,0,2,0,1,0,0,2,0,27,4,70,0,0,0,2,0,13,0,20,1,0,0,0,86,1,0,198,18,202,0,78,0,0,2,0,900,40,0,1,0,24,0,47,1884,1935,,
41117.00,5,3,0,17,54,65,0,0,2,0,1,0,0,2,0,27,3,71,0,0,0,2,0,13,0,20,1,0,0,0,83,1,0,193,18,193,0,78,0,0,2,0,904,39,0,1,0,24,0,51,1873,1924,,
41124.00,6,5,0,16,53,63,0,0,1,0,1,0,0,2,0,29,3,72,0,0,0,2,0,12,0,21,0,0,0,0,86,1,0,189,18,199,0,75,0,0,2,0,909,39,0,1,0,25,0,51,1881,1930,,
41131.00,6,5,0,17,53,61,0,0,1,0,1,0,1,2,0,31,2,75,0,0,0,2,0,10,0,21,0,0,0,0,83,1,0,192,19,198,0,72,0,0,1,0,911,39,0,1,0,27,0,49,1881,1931,,
41138.00,6,4,0,16,52,63,0,0,1,0,1,0,1,2,0,31,2,74,0,0,0,2,0,10,0,22,0,0,0,0,85,1,0,186,19,198,0,68,0,0,1,0,902,36,0,1,0,28,0,51,1863,1914,,
41145.00,6,6,0,16,47,61,0,0,1,0,0,0,1,2,0,28,2,73,0,0,0,2,0,10,0,22,0,0,0,0,86,2,0,186,17,199,0,66,0,0,1,0,895,39,0,1,0,27,0,52,1848,1898,,
41152.00,6,6,0,16,45,61,0,0,1,0,0,0,1,1,0,29,2,73,0,0,0,2,0,10,0,22,0,0,0,0,88,1,0,186,18,201,0,64,0,0,1,0,889,39,0,1,0,28,0,52,1843,1894,,
41159.00,4,6,0,17,45,59,0,0,1,0,0,0,1,1,0,29,2,71,0,0,0,3,0,10,0,22,0,0,0,0,90,1,0,184,18,199,0,62,0,0,1,0,869,38,0,1,0,27,0,52,1813,1864,,
41166.00,4,6,0,17,41,62,0,0,1,0,0,0,1,1,0,31,2,67,0,0,0,3,0,13,0,21,0,0,0,0,87,1,0,181,18,201,0,61,0,0,1,0,878,38,0,1,0,27,0,49,1813,1864,,
41173.00,5,5,0,16,36,60,0,0,1,0,0,0,1,1,0,31,2,64,0,0,0,3,0,13,0,24,0,0,0,0,87,0,0,181,19,200,0,65,0,0,1,0,877,36,0,1,0,28,0,49,1806,1859,,
41180.00,5,6,0,16,35,62,0,0,1,0,0,0,1,1,0,30,2,64,0,0,0,3,0,13,0,24,1,0,0,0,86,0,0,181,19,191,0,63,0,0,1,0,878,37,0,1,0,27,0,50,1798,1848,,
41187.00,5,3,0,16,37,62,0,0,1,0,0,0,1,1,0,30,2,65,0,0,0,3,0,12,0,24,1,0,0,0,86,0,0,178,22,190,0,66,0,0,1,0,868,37,0,1,0,27,0,50,1789,1837,,
41194.00,4,3,0,15,34,61,0,0,1,0,0,0,1,1,0,31,2,63,0,0,0,3,0,13,0,25,1,0,0,0,87,0,0,177,23,191,0,66,0,0,0,0,872,37,0,1,0,27,0,49,1788,1835,,
41201.00,4,7,0,17,34,63,0,0,1,0,0,0,1,1,0,30,2,63,0,0,0,3,0,13,0,25,1,0,0,0,87,1,0,179,23,189,0,66,0,0,0,0,867,36,0,1,0,26,0,50,1790,1839,,
41208.00,4,6,1,17,34,63,0,0,1,0,0,0,1,1,0,29,2,62,0,0,0,3,0,13,0,25,1,0,0,0,82,1,0,180,25,186,0,66,0,0,0,0,860,36,0,1,0,24,0,50,1774,1826,,
41215.00,5,5,1,18,32,56,0,0,1,0,0,0,1,1,0,32,2,63,0,0,0,3,0,12,0,22,0,3,0,0,81,1,0,174,27,192,0,66,0,0,0,0,840,34,0,1,0,25,0,51,1749,1800,,
41222.00,5,6,1,17,33,55,0,0,1,0,0,0,1,1,0,32,2,63,0,0,0,3,0,11,0,16,0,3,0,0,78,0,0,178,25,191,0,68,0,0,0,0,852,35,0,1,0,26,0,52,1756,1806,,
41229.00,5,5,1,17,34,58,0,0,1,0,0,0,1,1,0,31,2,66,0,0,0,3,0,14,0,18,1,3,0,0,76,0,0,178,26,189,0,66,0,0,0,0,851,33,0,1,0,27,0,51,1759,1809,,
41234.00,5,5,1,16,31,57,0,0,1,0,0,0,1,1,0,32,2,69,0,0,0,3,0,14,0,18,1,3,0,0,77,0,0,178,26,188,0,70,0,0,0,0,853,33,0,1,0,27,0,51,1764,1817,,
41243.00,5,6,1,16,31,56,0,0,1,0,0,0,1,1,0,32,2,70,0,0,0,3,0,14,0,19,1,3,0,0,75,0,0,176,26,188,0,70,0,0,1,0,855,32,0,1,0,26,0,49,1761,1811,,
41250.00,6,4,1,17,31,57,0,0,1,0,0,0,1,1,0,32,2,69,0,0,0,3,0,11,0,21,1,3,0,0,73,0,0,173,25,188,0,71,0,0,1,0,853,31,0,1,0,26,0,49,1752,1800,,
41257.00,6,6,1,16,31,58,0,0,1,0,0,0,1,1,0,31,2,65,0,0,0,3,0,11,0,21,1,3,0,0,81,0,0,174,26,185,0,71,0,0,1,0,847,31,0,1,0,26,0,49,1750,1799,,
41264.00,7,6,1,15,31,57,0,0,1,0,0,0,2,1,0,30,1,58,0,0,0,2,0,11,0,22,2,3,0,0,81,0,0,174,28,183,1,70,0,0,1,0,829,31,0,1,0,25,0,49,1723,1774,,
41271.00,7,7,1,15,29,57,0,0,1,0,0,0,2,1,0,31,1,56,0,0,0,2,0,10,0,22,2,3,0,0,81,0,0,174,30,183,1,70,0,0,1,0,821,29,0,0,0,26,0,49,1712,1763,,
41278.00,5,7,0,15,29,55,0,0,2,0,0,0,2,1,0,31,1,55,0,0,0,2,0,11,0,22,2,3,0,0,81,0,0,173,30,181,1,73,0,0,1,0,825,29,0,0,0,26,0,48,1711,1762,,
41285.00,5,9,0,15,30,52,0,0,2,0,0,0,2,0,0,30,1,58,0,0,0,2,0,11,0,20,2,3,0,0,81,0,0,174,30,185,1,67,0,0,1,0,823,28,0,0,0,27,0,49,1708,1761,,
41292.00,5,9,0,17,30,51,0,0,2,0,0,0,2,1,0,29,1,59,0,0,0,2,0,11,0,18,2,3,0,0,79,0,0,179,28,182,1,71,0,0,1,0,812,28,0,0,0,27,0,48,1698,1749,,
41299.00,6,6,0,17,30,55,0,0,2,0,0,0,1,1,0,29,1,58,0,0,0,1,0,10,0,13,1,3,0,0,79,0,0,178,28,190,1,70,0,0,2,0,819,28,0,0,0,24,0,48,1701,1753,,
41306.00,5,8,0,16,33,55,0,0,2,0,0,0,2,1,0,29,0,55,0,0,0,1,0,10,0,11,1,3,0,0,79,0,0,180,28,196,1,69,0,0,1,0,826,28,0,0,0,24,0,47,1711,1764,,
41313.00,6,7,0,16,33,56,0,0,1,0,0,0,2,0,0,28,0,58,0,0,0,1,0,12,0,11,1,3,0,0,76,0,0,178,27,196,1,71,0,0,1,0,824,26,0,0,0,23,0,46,1704,1759,,
41320.00,4,7,0,15,33,56,0,0,1,0,0,0,1,1,0,25,0,57,0,0,0,1,0,12,0,12,1,3,0,0,76,0,0,177,27,194,1,66,0,0,1,0,838,29,0,0,0,22,0,47,1707,1762,,
41327.00,3,8,0,16,33,57,0,0,1,0,0,0,1,1,0,26,0,58,0,0,0,1,0,12,0,13,1,3,0,0,75,0,0,173,28,185,0,72,0,0,1,0,843,29,0,0,0,23,0,45,1708,1761,,
41334.00,4,7,0,17,33,55,0,0,1,0,0,0,1,1,0,26,0,55,0,0,0,1,0,11,0,12,1,3,0,0,77,0,0,175,27,187,0,74,0,0,2,0,840,28,0,0,0,22,0,45,1705,1757,,
41341.00,4,10,0,15,37,57,0,0,1,0,0,0,2,2,0,23,0,58,0,0,0,1,0,11,0,11,1,3,0,0,78,0,0,176,27,180,0,72,0,0,2,0,834,29,0,0,0,22,0,45,1701,1752,,
41348.00,3,10,1,15,37,57,0,0,1,0,0,0,2,2,0,24,0,64,0,0,0,1,0,11,0,11,1,3,0,0,80,0,0,177,27,187,0,74,0,0,2,0,837,29,0,0,0,21,0,46,1723,1776,,
41355.00,4,9,1,15,37,56,0,0,1,0,0,0,2,2,0,24,0,60,0,0,0,1,0,10,0,11,2,3,0,0,80,0,0,174,28,183,0,68,0,0,2,0,826,30,0,0,0,22,0,43,1694,1746,,
41361.00,5,9,1,15,37,58,0,0,1,0,0,0,1,3,0,25,0,61,0,0,0,1,0,10,0,10,2,3,0,0,80,0,0,175,28,192,0,69,0,0,2,0,821,30,0,0,0,22,0,42,1703,1748,,
41369.00,6,9,1,15,37,59,0,0,1,0,0,0,1,2,0,25,2,61,0,0,0,1,0,10,0,10,2,3,0,0,81,0,0,174,30,179,0,63,0,0,2,0,824,28,0,0,0,20,0,44,1690,1738,,
41376.00,5,10,1,15,37,59,0,0,1,0,0,0,2,2,0,24,2,62,0,0,0,1,0,10,0,10,2,3,0,0,80,1,0,178,32,185,0,59,0,0,1,0,846,28,0,0,0,24,0,42,1722,1771,,
41383.00,4,8,0,15,39,61,0,0,1,0,0,0,2,3,0,24,2,63,0,0,0,1,0,13,0,10,2,4,0,0,78,1,0,176,30,180,0,60,0,0,1,0,835,31,0,1,0,24,0,40,1709,1758,,
41390.00,4,3,0,15,39,63,0,0,1,0,0,0,2,3,0,27,2,64,0,0,0,1,0,13,0,11,0,4,0,0,79,0,0,173,31,183,0,59,0,0,1,0,832,30,0,1,0,24,0,40,1705,1754,,
41397.00,5,7,0,15,39,63,0,0,1,0,0,0,3,2,0,28,2,62,0,0,0,1,0,13,0,11,0,4,0,0,78,0,0,174,32,188,0,60,0,0,1,0,829,29,0,1,0,24,0,41,1713,1764,,
41404.00,6,7,0,15,39,63,0,0,1,0,0,0,4,2,0,28,1,63,0,0,0,1,0,12,0,10,1,4,0,0,77,0,0,176,32,190,0,59,0,0,1,0,834,29,0,1,0,23,0,40,1719,1769,,
41411.00,6,8,0,15,39,62,0,0,1,0,0,0,4,2,0,28,1,62,0,0,0,1,0,12,0,10,2,4,0,0,75,0,0,179,33,187,0,57,0,0,1,0,832,29,0,1,0,23,0,43,1717,1769,,
41418.00,6,5,1,15,39,57,0,0,1,0,0,0,5,1,0,26,1,64,0,0,0,1,0,11,0,9,2,3,0,0,75,0,0,174,32,186,0,58,0,0,2,0,835,34,0,1,0,23,0,44,1711,1762,,
41425.00,6,6,1,14,39,59,0,0,1,0,0,0,4,2,0,26,1,62,0,0,0,1,0,10,0,9,2,3,0,0,76,0,0,176,32,188,0,58,0,0,2,0,836,33,0,1,0,23,0,45,1716,1771,,
41432.00,5,6,1,14,35,60,0,0,1,0,0,0,4,2,0,27,1,61,0,0,0,0,0,10,0,10,1,3,0,0,77,0,0,178,33,183,0,54,0,0,2,0,836,33,0,1,0,24,0,47,1709,1765,,
41439.00,7,6,1,14,36,62,0,0,1,0,0,0,4,2,0,27,1,65,0,0,0,0,0,11,0,10,1,3,0,0,76,0,0,178,32,183,0,54,0,0,2,0,838,34,0,1,0,22,0,46,1717,1771,,
41446.00,7,7,1,14,36,62,0,0,1,0,0,0,4,2,0,28,1,62,0,0,0,0,0,11,0,10,1,3,0,0,75,0,0,178,30,178,0,54,0,0,2,0,835,34,0,1,0,22,0,46,1705,1759,,
41453.00,8,7,1,14,38,63,0,0,1,0,0,0,4,2,0,30,0,57,0,0,0,0,0,10,0,10,1,3,0,0,76,0,0,175,32,173,0,54,0,0,1,0,824,33,0,1,0,25,0,49,1692,1748,,
41458.00,7,7,1,14,39,66,0,0,1,0,0,0,4,2,0,28,0,55,0,0,0,0,0,11,0,10,1,3,0,0,78,0,0,177,33,174,0,53,0,0,1,0,826,32,0,1,0,25,0,49,1698,1757,,
41467.00,5,8,1,14,39,66,0,0,1,0,0,0,6,1,0,29,0,56,0,0,0,0,0,12,0,10,1,3,0,0,81,0,0,174,35,169,0,53,0,0,1,0,829,32,0,1,0,24,0,51,1702,1759,,
41474.00,5,6,1,13,40,68,0,0,1,0,0,0,6,1,0,28,0,56,0,0,0,0,0,12,0,9,1,3,0,0,80,0,0,174,34,171,0,54,0,0,1,0,838,31,0,1,0,26,0,53,1713,1770,,
41481.00,5,5,1,13,40,70,0,0,1,0,0,0,6,1,0,25,0,57,0,0,0,0,0,12,0,9,3,3,0,0,79,0,0,171,34,176,0,53,0,0,1,0,841,31,0,1,0,27,0,53,1718,1776,,
41488.00,5,11,1,13,40,68,0,0,1,0,0,0,6,1,0,23,0,61,0,0,0,0,0,12,0,9,3,3,0,0,76,0,0,170,35,168,0,51,0,0,2,0,844,30,0,1,0,38,0,52,1724,1782,,
41495.00,5,10,1,13,37,71,0,0,1,0,0,0,6,1,0,24,0,61,0,0,0,0,0,13,0,9,3,3,0,0,74,0,0,171,35,168,0,51,0,0,2,0,842,30,0,1,0,38,0,51,1721,1778,,
41502.00,6,12,0,13,40,71,0,0,1,0,0,0,6,1,0,25,0,62,0,0,0,0,0,12,0,8,3,3,0,0,76,0,0,172,36,169,0,51,0,0,2,0,839,31,0,1,0,37,0,52,1729,1791,,
41509.00,7,12,0,13,35,67,0,0,1,0,0,0,6,1,0,26,0,60,0,0,0,0,0,13,0,11,2,3,0,0,76,0,0,169,34,169,0,52,0,0,2,0,840,28,0,1,0,36,0,50,1714,1776,,
41516.00,7,13,0,13,36,66,0,0,1,0,0,0,6,1,0,26,0,60,0,0,0,0,0,14,0,12,0,3,0,0,76,0,0,169,34,170,0,50,0,0,2,0,838,29,0,1,0,36,0,49,1712,1776,,
41523.00,7,13,0,13,33,68,0,0,1,0,0,0,6,1,0,27,0,59,0,0,0,0,0,14,0,13,0,3,0,0,74,0,0,168,34,170,0,51,0,0,2,0,829,30,0,1,0,36,0,49,1702,1767,,
41530.00,6,12,0,13,34,67,0,0,1,0,0,0,6,1,0,27,0,60,0,0,0,0,0,13,0,13,0,2,0,0,70,0,0,168,34,164,0,54,0,0,1,0,841,30,0,0,0,36,0,50,1703,1768,,
41537.00,5,12,0,12,38,70,0,0,1,0,0,0,6,1,0,29,0,61,0,0,0,0,0,12,0,13,0,2,0,0,71,0,0,171,35,162,0,50,0,0,1,0,827,30,0,0,0,37,0,50,1696,1761,,
41544.00,4,9,0,11,38,70,0,0,1,0,0,0,6,1,0,29,0,57,0,0,0,0,0,12,0,12,1,2,0,0,74,0,0,171,35,166,0,52,0,0,1,0,816,29,0,0,0,34,0,49,1680,1744,,
41551.00,4,7,0,11,40,70,0,0,1,0,0,0,6,1,0,28,0,60,0,0,0,0,0,11,0,12,1,2,0,0,73,0,0,171,34,171,0,54,0,0,1,0,821,29,0,0,0,34,0,49,1691,1756,,
41558.00,3,11,0,12,38,70,0,0,1,0,0,0,4,1,0,24,0,58,0,0,0,0,0,7,0,11,1,2,0,0,75,0,0,170,35,178,0,58,0,0,1,0,816,29,0,1,0,30,0,49,1685,1743,,
41565.00,2,11,0,11,38,73,0,0,1,0,0,0,5,1,0,23,0,58,0,0,0,0,0,8,0,11,2,2,0,0,75,0,0,171,33,176,0,57,0,0,1,0,812,29,0,1,0,31,0,49,1681,1739,,
41572.00,3,12,0,12,40,73,0,0,1,0,0,0,5,1,0,23,0,55,0,0,0,0,0,6,0,11,2,2,0,0,75,0,0,171,34,175,0,58,0,0,1,0,807,29,0,1,0,30,0,49,1676,1738,,
41579.00,2,10,0,12,40,70,0,0,1,0,0,0,5,1,0,25,0,54,0,0,0,0,0,10,0,14,1,2,0,0,74,0,0,163,34,176,0,56,0,0,1,0,817,28,0,1,0,31,0,55,1683,1742,,
41586.00,2,9,0,12,40,70,0,0,1,0,0,0,5,1,0,25,0,56,0,0,0,0,0,7,0,14,1,2,0,0,80,0,0,163,34,172,0,56,0,0,1,0,830,28,0,1,0,31,0,55,1696,1754,,
41593.00,5,9,0,12,40,69,0,0,1,0,0,0,5,1,0,27,0,56,0,0,0,0,0,9,0,13,1,2,0,0,81,0,0,165,34,176,0,57,0,0,1,0,822,28,0,1,0,32,0,55,1702,1762,,
41600.00,5,9,0,11,35,68,0,0,1,0,0,0,5,1,0,28,0,60,0,0,0,0,0,8,0,13,1,2,0,0,79,0,0,167,34,172,0,54,0,0,1,0,828,28,0,1,0,37,0,56,1704,1761,,
41605.00,5,8,0,11,33,67,0,0,1,0,0,0,2,1,0,30,1,62,0,0,0,0,0,8,0,12,1,2,0,0,78,0,0,168,35,175,0,55,0,0,1,0,831,27,0,1,0,34,0,57,1706,1763,,
41614.00,4,9,0,11,35,66,0,0,1,0,0,0,3,1,0,30,1,56,0,0,0,0,0,9,0,12,2,0,0,0,78,0,0,167,35,180,0,53,0,0,1,0,839,28,0,1,0,35,0,57,1714,1775,,
41621.00,5,9,0,11,34,70,0,0,1,0,0,0,3,1,0,31,1,56,0,0,0,0,0,10,0,13,2,0,0,0,78,0,0,174,35,174,0,54,0,0,1,0,846,23,0,1,0,34,0,56,1723,1782,,
41628.00,5,7,0,11,33,64,0,0,1,0,0,0,3,1,0,31,4,56,0,0,0,0,0,9,0,9,2,0,0,0,78,0,0,173,35,174,0,55,0,0,1,0,843,23,0,0,0,36,0,53,1707,1768,,
41635.00,5,9,0,11,33,64,0,0,1,0,0,0,3,1,0,31,5,57,0,0,0,0,0,9,0,9,2,0,0,0,78,0,0,173,35,172,0,56,0,0,1,0,833,23,0,0,0,32,0,53,1696,1757,,
41642.00,4,11,0,11,32,65,0,0,1,0,0,0,3,1,0,29,5,57,0,0,0,0,0,7,0,10,2,0,0,0,79,0,0,174,35,169,0,56,0,0,1,0,830,23,0,0,0,32,0,53,1690,1751,,
41649.00,5,10,0,11,32,59,0,0,1,0,0,1,3,1,0,30,5,59,0,0,0,0,0,7,0,10,2,2,0,0,81,0,0,168,35,183,0,55,0,0,1,0,823,25,0,0,0,34,0,54,1697,1754,,
41656.00,4,11,0,12,32,61,0,0,1,0,0,1,1,2,0,29,5,59,0,0,0,0,0,13,0,9,2,2,0,0,77,0,0,168,36,186,0,56,0,0,1,0,839,26,0,0,0,34,0,53,1720,1777,,
41663.00,5,11,0,12,31,62,0,0,0,0,0,1,1,2,0,31,4,59,0,0,0,0,0,13,0,9,2,2,0,0,79,0,0,169,36,187,0,55,0,0,1,0,837,26,0,0,0,33,0,53,1721,1777,,
41670.00,5,12,0,12,31,62,0,0,0,0,0,1,1,3,0,30,4,61,0,0,0,0,0,13,0,9,2,2,0,0,80,0,0,169,38,185,0,55,0,0,1,0,840,26,0,0,0,33,0,53,1728,1785,,
41677.00,5,11,0,12,31,62,0,0,0,0,0,1,1,3,0,32,3,59,0,0,0,0,0,8,0,8,2,2,0,0,80,0,0,168,39,185,0,54,0,0,1,0,843,26,0,0,0,29,0,52,1717,1771,,
41684.00,5,11,0,12,34,60,0,0,0,0,0,1,0,2,0,33,3,57,0,0,0,0,0,9,0,8,2,2,0,0,83,0,0,168,40,182,0,53,0,0,0,0,838,26,0,0,0,30,0,51,1710,1764,,
41691.00,5,14,0,12,34,60,0,0,0,0,0,1,1,2,0,32,4,54,0,0,0,0,0,12,0,8,2,2,0,0,81,0,0,166,39,181,0,54,0,0,0,0,843,26,0,0,0,30,0,51,1714,1771,,
41698.00,5,17,0,12,34,62,0,0,0,0,0,1,2,0,0,30,4,54,0,0,0,0,0,12,0,8,2,2,0,0,82,0,0,168,40,181,0,52,0,0,0,0,840,26,0,0,0,27,0,53,1714,1769,,
41705.00,5,14,0,12,39,61,0,0,0,0,0,1,3,0,0,31,3,55,0,0,0,0,0,9,0,7,3,2,0,0,81,0,0,170,41,182,0,53,0,0,0,0,860,27,0,0,0,25,0,53,1737,1792,,
41712.00,5,11,0,12,38,61,0,0,0,0,0,1,3,0,0,29,3,56,0,0,0,0,0,12,0,7,3,2,0,0,85,0,0,177,41,186,0,54,0,0,0,0,864,27,0,0,0,25,0,53,1755,1809,,
41719.00,5,11,0,12,41,61,0,0,0,0,0,1,3,0,0,29,3,59,0,0,0,0,0,11,0,7,2,2,0,0,86,0,0,179,39,183,0,56,0,0,0,0,854,28,0,0,0,23,0,53,1748,1803,,
41726.00,4,14,0,12,38,63,0,0,0,0,0,1,3,0,0,29,3,60,0,0,0,0,0,13,0,7,2,2,0,0,88,0,0,178,38,188,0,51,0,0,0,0,862,27,0,0,0,26,0,50,1759,1809,,
41733.00,4,11,0,12,37,62,0,0,0,0,0,1,3,0,0,27,3,57,0,0,0,0,0,14,0,7,2,2,0,0,90,0,0,178,38,193,0,54,0,0,0,0,874,27,0,0,0,26,0,49,1771,1818,,
41740.00,5,10,0,11,40,62,0,0,0,0,0,1,3,0,0,27,3,60,0,0,0,0,0,13,0,7,2,2,0,0,91,0,0,178,34,192,0,54,0,0,0,0,881,27,0,0,0,26,0,49,1778,1831,,
41746.00,5,9,0,12,39,62,0,0,0,0,0,1,3,0,0,28,3,62,0,0,0,0,0,14,0,7,2,2,0,0,89,0,0,178,36,187,0,59,0,0,0,0,882,27,0,0,0,23,0,49,1779,1831,,
41754.00,5,9,0,12,40,64,0,0,0,0,0,0,3,0,0,31,3,62,0,0,0,0,0,13,0,8,1,2,0,0,91,0,0,179,35,192,0,61,0,0,0,0,892,27,0,0,0,27,0,50,1807,1861,,
41761.00,5,9,0,11,38,64,0,0,0,0,0,0,3,0,0,31,3,63,0,0,0,0,0,13,0,8,1,2,0,0,90,0,0,176,35,195,0,58,0,0,0,0,891,27,0,0,0,28,0,49,1800,1854,,
41768.00,5,10,0,12,39,65,0,0,0,0,0,0,3,0,0,33,3,59,0,0,0,0,0,13,0,8,2,2,0,0,91,0,0,174,35,192,0,58,0,0,0,0,893,27,0,0,0,27,0,45,1796,1855,,
41775.00,5,8,0,12,47,65,0,0,0,0,0,0,1,2,0,34,2,60,0,0,0,0,0,12,0,9,2,2,0,0,89,0,0,174,39,195,0,60,0,0,0,0,889,27,0,0,0,25,0,45,1804,1861,,
41782.00,7,9,0,11,47,66,0,0,0,0,0,0,1,2,0,32,3,60,0,0,0,0,0,10,0,9,3,2,0,0,87,0,0,174,39,191,0,60,0,0,0,0,887,27,0,0,0,25,0,45,1797,1857,,
41789.00,7,10,0,11,48,66,0,0,0,0,0,0,1,2,0,31,3,60,0,0,0,0,0,10,0,9,3,2,0,0,86,0,0,169,38,199,0,60,0,0,0,0,892,27,0,0,0,25,0,47,1806,1866,,
41796.00,7,9,0,11,47,65,0,0,0,0,0,0,1,2,0,31,3,60,0,0,0,0,0,10,0,9,3,2,0,0,86,0,0,169,39,198,0,57,0,0,0,0,893,27,0,0,0,25,0,48,1802,1860,,
41803.00,7,9,0,11,46,65,0,0,0,0,0,0,1,2,0,33,3,55,0,0,0,0,0,11,0,5,1,0,0,0,91,0,0,169,38,200,0,59,0,0,0,0,885,27,0,0,0,26,0,51,1795,1854,,
41810.00,7,8,0,11,46,68,0,0,0,0,0,0,1,2,0,33,3,57,0,0,0,0,0,11,0,5,1,0,0,0,90,0,0,170,40,200,0,57,0,0,0,0,886,27,0,0,0,25,0,51,1799,1858,,
